user_code,rt_movie,wish_movie
3BnvwnOBZqPAY,"[{'movie_code': 'mOPV7VD', 'movie_title': '인비저블맨', 'movie_rating': 3.5}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 3.5}, {'movie_code': 'mOAGR7j', 'movie_title': '한나 개즈비: 나의 이야기', 'movie_rating': 4.5}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 4.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.0}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 4.5}]","[{'code': 'mWq1ag2', 'title': '반쪽의 이야기', 'year': 2020, 'genres': ['코미디', '드라마', '로맨스'], 'ratings_avg': 3.7}, {'code': 'm5QA6GD', 'title': '테넷', 'year': 2020, 'genres': ['액션', 'SF'], 'ratings_avg': 4.0}, {'code': 'mdMgRYm', 'title': '얌', 'year': 2017, 'genres': ['애니메이션', '단편'], 'ratings_avg': 3.4}, {'code': 'mWvkwvZ', 'title': '살과 모래', 'year': 2017, 'genres': ['드라마', '단편'], 'ratings_avg': 4.5}, {'code': 'm5x1lMq', 'title': '미안해요, 리키', 'year': 2019, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mOk6vrQ', 'title': '[오페라] 아이다', 'year': 2013, 'genres': [], 'ratings_avg': 4.4}, {'code': 'mWqJbQa', 'title': '파도 위의 여성들', 'year': 2014, 'genres': ['다큐멘터리'], 'ratings_avg': 4.3}, {'code': 'mNdKazW', 'title': '사탄탱고', 'year': 1994, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'mWz3ok9', 'title': '카페 벨에포크', 'year': 2019, 'genres': ['코미디', '로맨스', '드라마'], 'ratings_avg': 3.6}, {'code': 'm5r3GPJ', 'title': '사마에게', 'year': 2019, 'genres': ['다큐멘터리', '전쟁'], 'ratings_avg': 4.2}]"
OkexJVnVgxdbw,"[{'movie_code': 'm5QA6GD', 'movie_title': '테넷', 'movie_rating': 3.5}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.5}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 2.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.0}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 4.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 3.5}]","[{'code': 'm5x1lMq', 'title': '미안해요, 리키', 'year': 2019, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mdBD0MD', 'title': '소년 아메드', 'year': 2019, 'genres': ['드라마'], 'ratings_avg': 3.6}, {'code': 'mWqwm6B', 'title': '교회오빠', 'year': 2019, 'genres': ['다큐멘터리'], 'ratings_avg': 4.0}, {'code': 'mOlwgNe', 'title': '파비안느에 관한 진실', 'year': 2019, 'genres': ['드라마'], 'ratings_avg': 3.5}, {'code': 'mW4L9wL', 'title': '바르다가 사랑한 얼굴들', 'year': 2017, 'genres': ['다큐멘터리'], 'ratings_avg': 4.0}, {'code': 'mn5NgpW', 'title': '세상의 모든 계절', 'year': 2010, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mdMgV4W', 'title': '사랑은 비를 타고', 'year': 1952, 'genres': ['음악', '로맨틱코미디', '코미디', '드라마'], 'ratings_avg': 4.0}, {'code': 'mOAmrPO', 'title': '현기증', 'year': 1958, 'genres': ['스릴러', '범죄', '드라마', '액션'], 'ratings_avg': 4.0}, {'code': 'mgdMewd', 'title': '지상의 밤', 'year': 1991, 'genres': ['코미디', '드라마'], 'ratings_avg': 4.0}, {'code': 'm5rB0R5', 'title': '싸이코', 'year': 1960, 'genres': ['공포', '스릴러'], 'ratings_avg': 4.0}]"
JgkqlbMKD5X0b,"[{'movie_code': 'mOPV7VD', 'movie_title': '인비저블맨', 'movie_rating': 3.5}, {'movie_code': 'mWq1ag2', 'movie_title': '반쪽의 이야기', 'movie_rating': 3.5}, {'movie_code': 'md7YMgP', 'movie_title': '홈리스', 'movie_rating': 3.5}, {'movie_code': 'm5N6B85', 'movie_title': '사람들', 'movie_rating': 4.0}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.0}, {'movie_code': 'mOop0Na', 'movie_title': '증발 ', 'movie_rating': 4.0}, {'movie_code': 'mWLyjQj', 'movie_title': '깃발, 창공, 파티', 'movie_rating': 3.5}, {'movie_code': 'm5x1lMq', 'movie_title': '미안해요, 리키', 'movie_rating': 4.0}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 3.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.0}]","[{'code': 'm5GXYwN', 'title': '두포졸', 'year': 2014, 'genres': ['코미디'], 'ratings_avg': 5.0}, {'code': 'mOk6vnp', 'title': '세인트 스트리트', 'year': 2012, 'genres': ['드라마'], 'ratings_avg': 5.0}, {'code': 'mWyjeMO', 'title': '덫', 'year': 1987, 'genres': ['드라마'], 'ratings_avg': 2.7}, {'code': 'm53ZwLd', 'title': '팝뮤직', 'year': 2004, 'genres': ['드라마', '코미디'], 'ratings_avg': 5.0}, {'code': 'mOoPBvd', 'title': '스페이스 비트윈', 'year': 2010, 'genres': ['드라마'], 'ratings_avg': 3.0}, {'code': 'm53p4pW', 'title': '사랑이라 불리는 여행', 'year': 2002, 'genres': ['로맨스'], 'ratings_avg': 5.0}, {'code': 'mOPo7Rw', 'title': '와인: 더 그린 레볼루션', 'year': 2011, 'genres': ['다큐멘터리'], 'ratings_avg': 5.0}, {'code': 'mOPV7VD', 'title': '인비저블맨', 'year': 2020, 'genres': ['공포', 'SF', '스릴러'], 'ratings_avg': 3.2}, {'code': 'mOAj2ld', 'title': '몰록 트로피컬', 'year': 2009, 'genres': ['드라마'], 'ratings_avg': 5.0}, {'code': 'md7qmvW', 'title': '홀드 온 투 미', 'year': 2015, 'genres': ['스릴러'], 'ratings_avg': 2.5}]"
87Gv7zgkmqE6o,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.0}, {'movie_code': 'mOAGR7j', 'movie_title': '한나 개즈비: 나의 이야기', 'movie_rating': 4.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.5}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.5}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 4.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 5.0}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.5}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 4.5}]","[{'code': 'm5Y6ajR', 'title': '코스모스', 'year': 1980, 'genres': ['다큐멘터리'], 'ratings_avg': 4.4}, {'code': 'mWz3ok9', 'title': '카페 벨에포크', 'year': 2019, 'genres': ['코미디', '로맨스', '드라마'], 'ratings_avg': 3.6}, {'code': 'mjO0zL5', 'title': '대부', 'year': 1972, 'genres': ['범죄', '드라마', '스릴러'], 'ratings_avg': 4.3}, {'code': 'm5YRBQW', 'title': '쇼아', 'year': 1985, 'genres': ['다큐멘터리'], 'ratings_avg': 4.3}, {'code': 'mO2p7x5', 'title': '인터스텔라', 'year': 2014, 'genres': ['모험', '드라마', 'SF'], 'ratings_avg': 4.2}, {'code': 'mOVGPYd', 'title': '욤욤 공주와 도둑', 'year': 1995, 'genres': ['애니메이션'], 'ratings_avg': 4.1}, {'code': 'mYdEXlO', 'title': '대부 2', 'year': 1974, 'genres': ['드라마', '범죄'], 'ratings_avg': 4.2}, {'code': 'mO0gNVR', 'title': '원더', 'year': 2017, 'genres': ['가족', '드라마'], 'ratings_avg': 4.2}, {'code': 'm5e8v3d', 'title': '신세계', 'year': 2012, 'genres': ['드라마', '범죄', '액션'], 'ratings_avg': 4.2}, {'code': 'mdBzxzd', 'title': '12명의 성난 사람들', 'year': 1957, 'genres': ['드라마'], 'ratings_avg': 4.2}]"
Mr95n1pbDvZPG,"[{'movie_code': 'mOPV7VD', 'movie_title': '인비저블맨', 'movie_rating': 3.5}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 3.0}, {'movie_code': 'm5x1lMq', 'movie_title': '미안해요, 리키', 'movie_rating': 4.5}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 4.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.0}, {'movie_code': 'mWqJbQa', 'movie_title': '파도 위의 여성들', 'movie_rating': 4.5}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.0}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 4.5}]","[{'code': 'mWJyBnn', 'title': '더 갱 오브 더 조타스', 'year': 2012, 'genres': ['범죄', '코미디'], 'ratings_avg': 5.0}, {'code': 'mdEJ7G5', 'title': '레드 실크 겜블러', 'year': 1972, 'genres': [], 'ratings_avg': 5.0}, {'code': 'mWL6j0d', 'title': '사탄 트라이앵글', 'year': 1975, 'genres': ['공포', '드라마', '스릴러'], 'ratings_avg': 5.0}, {'code': 'mdEwyN2', 'title': '리얼리티 +', 'year': 2015, 'genres': [], 'ratings_avg': 5.0}, {'code': 'mOAj2ld', 'title': '몰록 트로피컬', 'year': 2009, 'genres': ['드라마'], 'ratings_avg': 5.0}, {'code': 'm5GPwYW', 'title': '자전거 드림', 'year': 2009, 'genres': ['다큐멘터리'], 'ratings_avg': 5.0}, {'code': 'mWLjjer', 'title': '더 윌더니스 오브 제임스', 'year': 2014, 'genres': ['드라마'], 'ratings_avg': 1.8}, {'code': 'mO8wGVW', 'title': '마리', 'year': 1985, 'genres': [], 'ratings_avg': 3.5}, {'code': 'mdj31l5', 'title': '애너폴리스 스토리', 'year': 1955, 'genres': [], 'ratings_avg': 5.0}, {'code': 'mOoAKz5', 'title': '폭동', 'year': 1999, 'genres': ['다큐멘터리'], 'ratings_avg': 4.8}]"
RE952D72gqQ72,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 5.0}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 3.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.5}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 5.0}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 5.0}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 3.0}, {'movie_code': 'm5ZlXxL', 'movie_title': '나이브스 아웃', 'movie_rating': 4.5}, {'movie_code': 'my5YGwO', 'movie_title': '센과 치히로의 행방불명', 'movie_rating': 5.0}]","[{'code': 'mV539wO', 'title': '인생은 아름다워', 'year': 1997, 'genres': ['드라마', '코미디'], 'ratings_avg': 4.4}, {'code': 'mY5QvGW', 'title': '포레스트 검프', 'year': 1994, 'genres': ['드라마', '로맨스', '코미디'], 'ratings_avg': 4.3}, {'code': 'mdBzxzd', 'title': '12명의 성난 사람들', 'year': 1957, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'mO1D8PW', 'title': '달', 'year': 2011, 'genres': ['애니메이션'], 'ratings_avg': 4.2}, {'code': 'mdRLE4W', 'title': '유주얼 서스펙트', 'year': 1995, 'genres': ['범죄', '미스터리', '스릴러'], 'ratings_avg': 4.2}, {'code': 'mBOkGJO', 'title': '피아니스트', 'year': 2002, 'genres': ['드라마', '음악', '전쟁'], 'ratings_avg': 4.1}, {'code': 'm5nQ7nd', 'title': '데어 윌 비 블러드', 'year': 2007, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'mMO2JAO', 'title': '메멘토', 'year': 2000, 'genres': ['미스터리', '스릴러'], 'ratings_avg': 4.1}, {'code': 'm5Qj0JW', 'title': '그을린 사랑', 'year': 2010, 'genres': ['드라마', '미스터리', '전쟁'], 'ratings_avg': 4.0}, {'code': 'mZ5eLdA', 'title': '무간도', 'year': 2002, 'genres': ['액션', '범죄', '드라마', '미스터리', '스릴러'], 'ratings_avg': 4.1}]"
6ADvGQdzgxzZl,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 4.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 4.5}, {'movie_code': 'mO0gZ9x', 'movie_title': '레미제라블 25주년 런던 라이브 공연', 'movie_rating': 4.5}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 5.0}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 5.0}]","[{'code': 'm5aKVNO', 'title': '클로즈 업', 'year': 1990, 'genres': ['드라마', '범죄'], 'ratings_avg': 4.2}, {'code': 'mWyaxex', 'title': '타오르는 여인의 초상', 'year': 2019, 'genres': ['드라마', '로맨스'], 'ratings_avg': 4.2}, {'code': 'm5XK6PL', 'title': '작은 아씨들', 'year': 2019, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mdja7JJ', 'title': '주전장', 'year': 2018, 'genres': ['다큐멘터리'], 'ratings_avg': 4.1}, {'code': 'mOl4lMe', 'title': '루스 베이더 긴즈버그: 나는 반대한다', 'year': 2018, 'genres': ['다큐멘터리'], 'ratings_avg': 4.2}, {'code': 'mO1AqPO', 'title': '헤이마', 'year': 2007, 'genres': [], 'ratings_avg': 4.0}, {'code': 'mdBzQqp', 'title': '햄릿', 'year': 2009, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'm5rQw27', 'title': '팬텀 스레드', 'year': 2017, 'genres': ['로맨스', '드라마'], 'ratings_avg': 4.0}, {'code': 'm6dRQVO', 'title': '에너미 앳 더 게이트', 'year': 2001, 'genres': ['전쟁', '액션', '드라마', '스릴러'], 'ratings_avg': 4.0}, {'code': 'mOVjoNO', 'title': '텐', 'year': 2002, 'genres': ['드라마'], 'ratings_avg': 4.0}]"
Mr95nbQ175ZPG,"[{'movie_code': 'm5QA6GD', 'movie_title': '테넷', 'movie_rating': 4.0}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 5.0}, {'movie_code': 'm5x1lMq', 'movie_title': '미안해요, 리키', 'movie_rating': 4.0}, {'movie_code': 'md6B3Ad', 'movie_title': '대부 일대기', 'movie_rating': 4.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 5.0}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 4.5}]","[{'code': 'mWvkk73', 'title': '리차드 쥬얼', 'year': 2019, 'genres': ['드라마'], 'ratings_avg': 3.5}, {'code': 'mdj2a0w', 'title': '소리도 없이', 'year': 2020, 'genres': ['범죄', '드라마'], 'ratings_avg': 1.8}, {'code': 'm5aVG7D', 'title': '이제 그만 끝낼까 해', 'year': 2020, 'genres': ['스릴러', '드라마', '공포'], 'ratings_avg': 4.6}, {'code': 'mWvkwvZ', 'title': '살과 모래', 'year': 2017, 'genres': ['드라마', '단편'], 'ratings_avg': 4.5}, {'code': 'mOlpNeO', 'title': '아바타 3', 'year': 2021, 'genres': ['액션', '드라마', '판타지', 'SF'], 'ratings_avg': 4.0}, {'code': 'm53NXbn', 'title': '가디언즈 오브 갤럭시 3', 'year': 2021, 'genres': ['액션', '모험', 'SF'], 'ratings_avg': 4.1}, {'code': 'm53326n', 'title': '아바타 4', 'year': 2018, 'genres': ['판타지', '액션'], 'ratings_avg': 3.9}, {'code': 'mdKjQeO', 'title': '철서구 2부 - 폐허', 'year': 2003, 'genres': ['다큐멘터리'], 'ratings_avg': 4.4}, {'code': 'm5meEm5', 'title': '철서구 3부 - 철로', 'year': 2003, 'genres': ['다큐멘터리'], 'ratings_avg': 4.3}, {'code': 'mOk7BJO', 'title': '아바타 2', 'year': 2020, 'genres': ['액션', '판타지', 'SF'], 'ratings_avg': 3.6}]"
6ADvGVWKKqzZl,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.0}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 2.5}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 4.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 4.5}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.5}, {'movie_code': 'mO2x9k5', 'movie_title': '어바웃 타임', 'movie_rating': 3.5}, {'movie_code': 'my5YGwO', 'movie_title': '센과 치히로의 행방불명', 'movie_rating': 5.0}, {'movie_code': 'mdBzNnP', 'movie_title': '어벤져스: 엔드게임', 'movie_rating': 3.0}, {'movie_code': 'm15GKp5', 'movie_title': '레옹', 'movie_rating': 5.0}]","[{'code': 'mWpxzav', 'title': 'Way Back Home', 'year': 1931, 'genres': ['드라마'], 'ratings_avg': 3.5}, {'code': 'm5N6B85', 'title': '사람들', 'year': 1985, 'genres': ['코미디'], 'ratings_avg': 3.8}, {'code': 'md7pDM5', 'title': '우연히 나는 아름다움의 섬광을 보았다', 'year': 2000, 'genres': ['다큐멘터리'], 'ratings_avg': 4.4}, {'code': 'mOll4PL', 'title': '여자는 여자의 미래다', 'year': 2018, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'md6ZkZd', 'title': '코뮌', 'year': 2000, 'genres': ['다큐멘터리'], 'ratings_avg': 4.3}, {'code': 'mNdKazW', 'title': '사탄탱고', 'year': 1994, 'genres': ['드라마'], 'ratings_avg': 4.2}, {'code': 'm5xqRaW', 'title': '지배 계급', 'year': 1972, 'genres': ['드라마', '코미디'], 'ratings_avg': 4.1}, {'code': 'mjO0zL5', 'title': '대부', 'year': 1972, 'genres': ['범죄', '드라마', '스릴러'], 'ratings_avg': 4.3}, {'code': 'm5YRBQW', 'title': '쇼아', 'year': 1985, 'genres': ['다큐멘터리'], 'ratings_avg': 4.3}, {'code': 'mWznE9W', 'title': '수라', 'year': 1971, 'genres': ['드라마', '공포'], 'ratings_avg': 4.3}]"
OkexJLenEvdbw,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.0}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 3.5}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 4.5}, {'movie_code': 'my5YGwO', 'movie_title': '센과 치히로의 행방불명', 'movie_rating': 2.5}, {'movie_code': 'm15GKp5', 'movie_title': '레옹', 'movie_rating': 3.0}, {'movie_code': 'm5XMeBW', 'movie_title': '아이언맨', 'movie_rating': 1.5}, {'movie_code': 'mWyaxex', 'movie_title': '타오르는 여인의 초상', 'movie_rating': 4.5}, {'movie_code': 'm5GXz42', 'movie_title': '라라랜드', 'movie_rating': 3.0}, {'movie_code': 'mOgBGMW', 'movie_title': '업', 'movie_rating': 3.0}, {'movie_code': 'mE5DMQW', 'movie_title': '줄무늬 파자마를 입은 소년', 'movie_rating': 3.0}]","[{'code': 'md7pDM5', 'title': '우연히 나는 아름다움의 섬광을 보았다', 'year': 2000, 'genres': ['다큐멘터리'], 'ratings_avg': 4.4}, {'code': 'md6Yjjg', 'title': '지구생명체', 'year': 2005, 'genres': ['다큐멘터리'], 'ratings_avg': 4.3}, {'code': 'mdEKNpW', 'title': '고양', 'year': 1977, 'genres': ['전쟁', '드라마'], 'ratings_avg': 4.1}, {'code': 'm5nQX33', 'title': '어느 가족', 'year': 2018, 'genres': ['범죄', '드라마'], 'ratings_avg': 4.1}, {'code': 'mWvDoed', 'title': '엄마와 창녀', 'year': 1973, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mW93wld', 'title': '플레이타임', 'year': 1967, 'genres': ['코미디'], 'ratings_avg': 4.0}, {'code': 'mOAr8ad', 'title': '고령가 소년 살인사건', 'year': 1991, 'genres': ['드라마', '범죄'], 'ratings_avg': 4.1}, {'code': 'mO1MGQO', 'title': '안녕하세요', 'year': 1959, 'genres': ['코미디', '드라마'], 'ratings_avg': 4.1}, {'code': 'mOVjoNO', 'title': '텐', 'year': 2002, 'genres': ['드라마'], 'ratings_avg': 4.0}, {'code': 'mOPYBwd', 'title': '사랑해 사랑해', 'year': 1968, 'genres': ['로맨스', '드라마'], 'ratings_avg': 3.9}]"
87Gv7Jy4LqE6o,"[{'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 4.0}, {'movie_code': 'm5x1lMq', 'movie_title': '미안해요, 리키', 'movie_rating': 4.0}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 4.0}, {'movie_code': 'mV539wO', 'movie_title': '인생은 아름다워', 'movie_rating': 4.5}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 3.5}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 3.5}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 5.0}, {'movie_code': 'm5DGP37', 'movie_title': '가버나움', 'movie_rating': 4.0}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 3.0}, {'movie_code': 'mdRL4eL', 'movie_title': '기생충', 'movie_rating': 5.0}]","[{'code': 'mOkL6rw', 'title': '브레이킹 배드 무비: 엘 카미노', 'year': 2019, 'genres': ['드라마', '액션'], 'ratings_avg': 3.5}, {'code': 'mWqwmDN', 'title': '점보', 'year': 2020, 'genres': ['드라마'], 'ratings_avg': 3.2}, {'code': 'mOgjBqM', 'title': '핑크 스카이즈 어헤드', 'year': 2020, 'genres': ['코미디', '드라마'], 'ratings_avg': 2.2}, {'code': 'mWq1ag2', 'title': '반쪽의 이야기', 'year': 2020, 'genres': ['코미디', '드라마', '로맨스'], 'ratings_avg': 3.7}, {'code': 'm5aVG7D', 'title': '이제 그만 끝낼까 해', 'year': 2020, 'genres': ['스릴러', '드라마', '공포'], 'ratings_avg': 4.6}, {'code': 'm5QA6GD', 'title': '테넷', 'year': 2020, 'genres': ['액션', 'SF'], 'ratings_avg': 4.0}, {'code': 'mWvKQw0', 'title': 'Wicked', 'year': 2019, 'genres': ['드라마', '로맨스', '음악', '판타지'], 'ratings_avg': 4.6}, {'code': 'mdBPn9W', 'title': '맹세코 난 아니야!', 'year': 2008, 'genres': ['드라마', '코미디', '가족'], 'ratings_avg': 4.0}, {'code': 'mdRQm4O', 'title': '자위전쟁', 'year': 2008, 'genres': ['드라마'], 'ratings_avg': 4.5}, {'code': 'm5aVQ0p', 'title': '송즈 마이 브라더스 토트 미', 'year': 2015, 'genres': ['드라마'], 'ratings_avg': 3.8}]"
17ovVQOL9qzyn,"[{'movie_code': 'mdKD6KY', 'movie_title': '댄저 클로즈 : 롱탄 대전투', 'movie_rating': 3.5}, {'movie_code': 'mOPV7VD', 'movie_title': '인비저블맨', 'movie_rating': 3.5}, {'movie_code': 'm5Q9Zg8', 'movie_title': '조커', 'movie_rating': 5.0}, {'movie_code': 'm5x1Jga', 'movie_title': '대통령의 7시간', 'movie_rating': 4.0}, {'movie_code': 'm5Q9ZMR', 'movie_title': '터미네이터: 다크 페이트', 'movie_rating': 3.5}, {'movie_code': 'mNdKBkO', 'movie_title': '쇼생크 탈출', 'movie_rating': 5.0}, {'movie_code': 'mW4L2XW', 'movie_title': '인셉션', 'movie_rating': 5.0}, {'movie_code': 'mJOVXR5', 'movie_title': '다크 나이트', 'movie_rating': 5.0}, {'movie_code': 'mdja2ZN', 'movie_title': '아이리시맨', 'movie_rating': 4.5}, {'movie_code': 'mJ5x8x5', 'movie_title': '타이타닉', 'movie_rating': 5.0}]","[{'code': 'mWvkk73', 'title': '리차드 쥬얼', 'year': 2019, 'genres': ['드라마'], 'ratings_avg': 3.5}, {'code': 'm5QA6GD', 'title': '테넷', 'year': 2020, 'genres': ['액션', 'SF'], 'ratings_avg': 4.0}, {'code': 'md6B3Ad', 'title': '대부 일대기', 'year': 1992, 'genres': ['드라마', '범죄'], 'ratings_avg': 4.4}, {'code': 'm5DGP37', 'title': '가버나움', 'year': 2018, 'genres': ['드라마'], 'ratings_avg': 4.3}, {'code': 'm5nQ7nd', 'title': '데어 윌 비 블러드', 'year': 2007, 'genres': ['드라마'], 'ratings_avg': 4.1}, {'code': 'mMO2JAO', 'title': '메멘토', 'year': 2000, 'genres': ['미스터리', '스릴러'], 'ratings_avg': 4.1}, {'code': 'm5Qj0JW', 'title': '그을린 사랑', 'year': 2010, 'genres': ['드라마', '미스터리', '전쟁'], 'ratings_avg': 4.0}, {'code': 'm2dj3a5', 'title': '타인의 삶', 'year': 2006, 'genres': ['스릴러', '드라마'], 'ratings_avg': 4.0}, {'code': 'mOgDkMd', 'title': '언터처블: 1%의 우정', 'year': 2011, 'genres': ['코미디', '드라마'], 'ratings_avg': 4.0}, {'code': 'mdR4eyv', 'title': '윤희에게', 'year': 2019, 'genres': ['로맨스'], 'ratings_avg': 4.1}]"
